Id,Label,type,degree,closnesscentrality,betweenesscentrality,Authority,eigencentrality
5267609520,,User,1,0.31242,0,0.001171,0.003234
5772339136,,User,1,0.31242,0,0.001171,0.003234
2049718825,,User,1,0.321931,0,0.005679,0.010891
1462026798,,User,2,0.329609,0,0.005676,0.012288
1497549728,,User,1,0.281102,0,0.000469,0.000786
1514884695,,User,1,0.281102,0,0.000469,0.000786
1928724906,,User,1,0.281102,0,0.000469,0.000786
7209105746,,User,1,0.302046,0,0.001103,0.001987
1104093423,,User,1,0.253624,0,0.000105,0.000294
5123038362,,User,1,0.253624,0,0.000105,0.000294
516544460,,User,1,0.271889,0,0.000348,0.000921
1349188933,,User,1,0.271889,0,0.000348,0.000921
7308880109,,User,1,0.243156,0,0.000044,0.000286
1568640912,,User,1,0.304956,0,0.001066,0.001606
875965112,,User,1,0.304956,0,0.001066,0.001606
5569406065,,User,1,0.302756,0,0.001211,0.002411
1620719934,,User,1,0.308415,0,0.00103,0.002161
1550528057,,User,1,0.319682,0,0.002523,0.007527
2096277244,,User,1,0.319682,0,0.002523,0.007527
796885780,,User,1,0.6,0,0,0.000114
lukomski,,Channel,3,1,3,0,0.000332
5108918021,,User,1,0.6,0,0,0.000114
326690473,,User,1,0.6,0,0,0.000114
5798957146,,User,1,0.302756,0,0.001211,0.002411
1556974399,,User,1,0.303352,0,0.001062,0.002563
1475536478,,User,1,0.308694,0,0.001417,0.002989
1860323006,,User,1,0.308694,0,0.001417,0.002989
5110933849,,User,1,1,0,0,0.000111
indigoworldwidecommunity,,Channel,1,1,0,0,0.000111
879266845,,User,1,0.321931,0,0.005679,0.010891
1228891509,,User,1,0.285899,0,0.000705,0.001246
7188631762,,User,1,0.285899,0,0.000705,0.001246
1580573069,,User,1,0.321701,0,0.003096,0.006674
7352279286,,User,1,0.30259,0,0.001101,0.002173
1897492884,,User,1,0.319682,0,0.002523,0.007527
1665138302,,User,1,0.300203,0,0.001079,0.002125
866126240,,User,1,0.292127,0,0.000568,0.0012
1551941086,,User,1,0.319682,0,0.002523,0.007527
12158077,,User,1,0.31242,0,0.001171,0.003234
1522253250,,User,1,0.302046,0,0.001103,0.001987
7390625021,,User,1,0.286216,0,0.000613,0.000937
1250180394,,User,2,0.319236,0,0.002788,0.006116
1651569628,,User,1,0.301123,0,0.001251,0.003028
1603781333,,User,1,0.321931,0,0.005679,0.010891
7474114469,,User,1,0.286216,0,0.000613,0.000937
1478808964,,User,1,0.308694,0,0.001417,0.002989
5081985553,,User,1,0.293095,0,0.000697,0.001212
5571340695,,User,1,0.251404,0,0.000072,0.00037
5721987980,,User,1,0.251404,0,0.000072,0.00037
1024600500,,User,1,0.251404,0,0.000072,0.00037
1669732541,,User,1,0.319682,0,0.002523,0.007527
1638088966,,User,1,0.311958,0,0.001426,0.003394
1585258959,,User,1,0.31242,0,0.001171,0.003234
1032387487,,User,1,0.302756,0,0.001211,0.002411
1026383629,,User,1,0.285392,0,0.000408,0.001064
2128119550,,User,1,0.285392,0,0.000408,0.001064
1539845891,,User,1,0.319682,0,0.002523,0.007527
6630377681,,User,1,0.268257,0,0.000317,0.000737
7008274283,,User,1,0.268257,0,0.000317,0.000737
2014876286,,User,1,0.271889,0,0.000348,0.000921
1933685735,,User,1,0.271889,0,0.000348,0.000921
1607227334,,User,1,0.319682,0,0.002523,0.007527
5198611089,,User,1,0.31242,0,0.001171,0.003234
5291577733,,User,2,0.32248,0,0.003689,0.008677
7255054665,,User,1,0.30259,0,0.001101,0.002173
5181147506,,User,1,0.281213,0,0.000382,0.000925
1617358470,,User,1,0.281902,0,0.000639,0.000909
5134645578,,User,1,0.321931,0,0.005679,0.010891
1524083015,,User,1,0.319682,0,0.002523,0.007527
1637137883,,User,1,0.308694,0,0.001417,0.002989
1973388005,,User,1,0.319682,0,0.002523,0.007527
7309390826,,User,1,0.321701,0,0.003096,0.006674
1177154898,,User,1,0.321701,0,0.003096,0.006674
1526391651,,User,1,0.30259,0,0.001101,0.002173
1533294472,,User,1,0.319682,0,0.002523,0.007527
1537076975,,User,1,0.319682,0,0.002523,0.007527
6785371164,,User,1,0.259333,0,0.000183,0.00052
5059893171,,User,1,0.319682,0,0.002523,0.007527
7388592854,,User,1,0.30259,0,0.001101,0.002173
7365028266,,User,1,0.30259,0,0.001101,0.002173
1558427463,,User,1,0.30259,0,0.001101,0.002173
1567551329,,User,1,0.297601,0,0.001126,0.002042
6466783068,,User,1,0.308415,0,0.00103,0.002161
1627552571,,User,1,0.321931,0,0.005679,0.010891
1585430293,,User,1,0.31242,0,0.001171,0.003234
7031952922,,User,1,0.321701,0,0.003096,0.006674
1424653910,,User,1,0.302756,0,0.001211,0.002411
1584275592,,User,2,0.322995,0,0.003734,0.009938
1613512996,,User,1,0.284291,0,0.000592,0.001003
6662196437,,User,1,0.319682,0,0.002523,0.007527
6036015477,,User,1,0.30259,0,0.001101,0.002173
1136458083,,User,1,0.267697,0,0.000374,0.000598
7418253615,,User,1,0.267697,0,0.000374,0.000598
1964868065,,User,1,0.277158,0,0.000397,0.000863
1580953800,,User,1,0.303352,0,0.001062,0.002563
1439098654,,User,1,0.303352,0,0.001062,0.002563
1544018216,,User,1,0.296712,0,0.000916,0.001514
43471601,,User,1,0.308694,0,0.001417,0.002989
1597079704,,User,1,0.301086,0,0.001064,0.002039
1755151110,,User,1,0.319682,0,0.002523,0.007527
1721120666,,User,1,0.319682,0,0.002523,0.007527
2386766,,User,1,0.6,0,0,0.000114
HypomaniaAndSpeed,,Channel,3,1,3,0,0.000332
265258879,,User,1,0.6,0,0,0.000114
184078286,,User,1,0.6,0,0,0.000114
1630586689,,User,1,0.319682,0,0.002523,0.007527
1574817492,,User,1,0.319682,0,0.002523,0.007527
1501597777,,User,1,0.301008,0,0.000837,0.002479
6653709848,,User,1,0.303352,0,0.001062,0.002563
7121582243,,User,1,0.297601,0,0.001126,0.002042
1481816461,,User,1,0.308694,0,0.001417,0.002989
1949632630,,User,1,0.319682,0,0.002523,0.007527
1551447792,,User,1,0.301123,0,0.001251,0.003028
2057264702,,User,1,0.301008,0,0.000837,0.002479
1557450572,,User,1,0.311958,0,0.001426,0.003394
1417995594,,User,1,0.291929,0,0.000549,0.00138
785439643,,User,1,0.31242,0,0.001171,0.003234
1969717359,,User,1,0.285392,0,0.000408,0.001064
1313398028,,User,1,0.285392,0,0.000408,0.001064
1016879353,,User,1,0.291929,0,0.000549,0.00138
7101536388,,User,1,0.308694,0,0.001417,0.002989
1748190333,,User,1,0.291929,0,0.000549,0.00138
7419523449,,User,1,0.301008,0,0.000837,0.002479
5938824648,,User,1,0.319682,0,0.002523,0.007527
2022672288,,User,1,0.319682,0,0.002523,0.007527
1536324887,,User,1,0.308694,0,0.001417,0.002989
6656623423,,User,1,0.311958,0,0.001426,0.003394
1586980322,,User,1,0.319682,0,0.002523,0.007527
1570789114,,User,1,0.321931,0,0.005679,0.010891
1344306030,,User,2,0.303278,0,0.00214,0.004434
1532122104,,User,1,0.302756,0,0.001211,0.002411
1545903747,,User,1,0.321931,0,0.005679,0.010891
1501307153,,User,1,0.281902,0,0.000639,0.000909
1554032121,,User,1,0.319682,0,0.002523,0.007527
5650102116,,User,1,0.319682,0,0.002523,0.007527
1578566730,,User,1,0.319682,0,0.002523,0.007527
6778232561,,User,1,0.319682,0,0.002523,0.007527
1909550322,,User,1,0.319682,0,0.002523,0.007527
1733245099,,User,1,0.245787,0,0.000061,0.000254
1257910588,,User,1,0.236502,0,0.000016,0.001211
2047356265,,User,1,0.236502,0,0.000016,0.001211
6659793679,,User,1,0.321701,0,0.003096,0.006674
5374423924,,User,1,0.276723,0,0.000475,0.000764
746784618,,User,1,0.666667,0,0,0.000113
5191652925,,User,1,0.292127,0,0.000568,0.0012
1530499862,,User,1,0.319953,0,0.002272,0.005688
1833886823,,User,1,0.272093,0,0.000541,0.000788
1590236565,,User,1,0.321701,0,0.003096,0.006674
1554718079,,User,1,0.303352,0,0.001062,0.002563
1506824891,,User,1,0.303352,0,0.001062,0.002563
1640890638,,User,1,0.319682,0,0.002523,0.007527
1543765678,,User,1,0.319682,0,0.002523,0.007527
5075022306,,User,1,0.274695,0,0.000296,0.000913
1648213878,,User,1,0.274695,0,0.000296,0.000913
962677552,,User,1,0.321931,0,0.005679,0.010891
1511975265,,User,1,0.321931,0,0.005679,0.010891
1533693475,,User,1,0.291929,0,0.000549,0.00138
1566839380,,User,1,0.308694,0,0.001417,0.002989
1444185275,,User,1,0.321931,0,0.005679,0.010891
1572815225,,User,1,0.308694,0,0.001417,0.002989
192081530,,User,1,0.254396,0,0.000113,0.000553
6311677415,,User,1,0.254396,0,0.000113,0.000553
255442338,,User,1,0.254396,0,0.000113,0.000553
398854809,,User,1,0.301123,0,0.001251,0.003028
6084999818,,User,1,0.301123,0,0.001251,0.003028
5029702956,,User,1,0.319953,0,0.002272,0.005688
1534641088,,User,1,0.318441,0,0.00258,0.005613
1563838395,,User,1,0.321701,0,0.003096,0.006674
1637664233,,User,1,0.321931,0,0.005679,0.010891
1226343951,,User,1,0.271889,0,0.000348,0.000921
6848945491,,User,1,0.274695,0,0.000296,0.000913
1499989433,,User,1,0.308415,0,0.00103,0.002161
1521543943,,User,1,0.303617,0,0.000864,0.002305
5672013672,,User,1,0.319953,0,0.002272,0.005688
6424582869,,User,1,0.319682,0,0.002523,0.007527
1515793515,,User,1,0.290129,0,0.00063,0.000958
6394137734,,User,1,0.290129,0,0.00063,0.000958
1551372544,,User,1,0.287874,0,0.000693,0.001077
1599375787,,User,1,0.31242,0,0.001171,0.003234
1889825327,,User,1,0.236502,0,0.000016,0.001211
7047102109,,User,1,0.301008,0,0.000837,0.002479
1841229294,,User,1,0.303617,0,0.000864,0.002305
1547239379,,User,1,0.271889,0,0.000348,0.000921
7133786609,,User,1,0.311958,0,0.001426,0.003394
6985552983,,User,1,0.278714,0,0.000364,0.000734
989890338,,User,1,0.321931,0,0.005679,0.010891
968614380,,User,1,0.321931,0,0.005679,0.010891
1656187444,,User,1,0.318441,0,0.00258,0.005613
6125200527,,User,1,0.301123,0,0.001251,0.003028
5147468923,,User,1,0.319953,0,0.002272,0.005688
6629216522,,User,1,0.319953,0,0.002272,0.005688
6874413051,,User,1,0.555556,0,0,0.000118
1520117249,,User,1,0.297601,0,0.001126,0.002042
6848406231,,User,1,0.30259,0,0.001101,0.002173
6361814651,,User,1,0.30259,0,0.001101,0.002173
5688657914,,User,1,0.31242,0,0.001171,0.003234
2107560546,,User,1,0.285392,0,0.000408,0.001064
6476983295,,User,1,0.285392,0,0.000408,0.001064
5509290001,,User,1,0.285392,0,0.000408,0.001064
2024171125,,User,1,0.285392,0,0.000408,0.001064
6872846303,,User,1,0.308415,0,0.00103,0.002161
6135105366,,User,1,0.308694,0,0.001417,0.002989
1256094088,,User,1,0.229914,0,0.000014,0.000202
57344901,,User,1,0.31242,0,0.001171,0.003234
1548517536,,User,1,0.290129,0,0.00063,0.000958
2014712884,,User,1,0.308694,0,0.001417,0.002989
1715933281,,User,1,0.298828,0,0.000697,0.002268
1529117949,,User,1,0.319682,0,0.002523,0.007527
1521576785,,User,1,0.319682,0,0.002523,0.007527
1932564669,,User,1,0.319682,0,0.002523,0.007527
1425224071,,User,1,0.308694,0,0.001417,0.002989
1567964505,,User,1,0.293095,0,0.000697,0.001212
1241264279,,User,1,0.308415,0,0.00103,0.002161
6365744302,,User,1,0.268257,0,0.000317,0.000737
6803842703,,User,1,0.268257,0,0.000317,0.000737
1575327488,,User,1,0.306013,0,0.00122,0.00217
1422665480,,User,1,0.308694,0,0.001417,0.002989
2068858637,,User,1,0.318441,0,0.00258,0.005613
1577050061,,User,1,0.303352,0,0.001062,0.002563
1818290842,,User,1,0.303617,0,0.000864,0.002305
1639841258,,User,1,0.303617,0,0.000864,0.002305
1072937570,,User,1,0.24119,0,0.000017,0.000312
1266873633,,User,1,0.24119,0,0.000017,0.000312
6395108956,,User,1,0.302046,0,0.001103,0.001987
1912735981,,User,3,0.331197,0,0.006896,0.014457
1559448028,,User,1,0.318441,0,0.00258,0.005613
1811539749,,User,1,0.318441,0,0.00258,0.005613
1570280123,,User,1,0.281102,0,0.000469,0.000786
1561518321,,User,1,0.301123,0,0.001251,0.003028
1790223842,,User,1,0.261753,0,0.000242,0.000494
1955611803,,User,1,0.261753,0,0.000242,0.000494
7346703842,,User,1,0.261753,0,0.000242,0.000494
7421784098,,User,1,0.268257,0,0.000317,0.000737
7042765718,,User,1,0.243156,0,0.000044,0.000286
1338810463,,User,1,0.297601,0,0.001126,0.002042
146912700,,User,1,0.514286,0,0,0.000142
2140154114,,User,1,0.318441,0,0.00258,0.005613
1535213344,,User,1,0.318441,0,0.00258,0.005613
1839318285,,User,1,0.308694,0,0.001417,0.002989
593622229,,User,1,0.308694,0,0.001417,0.002989
1648982069,,User,1,0.318441,0,0.00258,0.005613
6502321327,,User,1,0.264248,0,0.000292,0.000909
5038304930,,User,1,0.308415,0,0.00103,0.002161
1596155068,,User,1,0.321701,0,0.003096,0.006674
6287649964,,User,1,0.267226,0,0.000263,0.000598
1940973858,,User,1,0.318441,0,0.00258,0.005613
1615242052,,User,1,0.318441,0,0.00258,0.005613
1588308637,,User,1,0.321701,0,0.003096,0.006674
5770257058,,User,2,0.334838,0,0.008775,0.017566
5119004673,,User,1,0.308694,0,0.001417,0.002989
7054128161,,User,1,0.301008,0,0.000837,0.002479
1598390748,,User,1,0.286183,0,0.000631,0.00111
6379024733,,User,1,0.319953,0,0.002272,0.005688
2041387898,,User,1,0.308694,0,0.001417,0.002989
1229703544,,User,1,0.308694,0,0.001417,0.002989
6780163542,,User,1,0.308415,0,0.00103,0.002161
5970259321,,User,1,0.31242,0,0.001171,0.003234
6587007311,,User,1,0.319682,0,0.002523,0.007527
1790303487,,User,1,0.319682,0,0.002523,0.007527
5506116854,,User,1,0.516129,0,0,0.000139
5568619379,,User,1,0.321701,0,0.003096,0.006674
1584890704,,User,1,0.301086,0,0.001064,0.002039
1266827111,,User,1,0.301086,0,0.001064,0.002039
1839380905,,User,1,0.301086,0,0.001064,0.002039
7434130786,,User,1,0.319682,0,0.002523,0.007527
1492592056,,User,1,0.321931,0,0.005679,0.010891
7071260660,,User,1,0.321701,0,0.003096,0.006674
1482344278,,User,1,0.321701,0,0.003096,0.006674
1584446238,,User,1,0.318441,0,0.00258,0.005613
920862400,,User,1,0.319682,0,0.002523,0.007527
5898005253,,User,1,0.319682,0,0.002523,0.007527
6878827033,,User,1,0.321701,0,0.003096,0.006674
1819416340,,User,1,0.321701,0,0.003096,0.006674
1926722499,,User,1,0.303352,0,0.001062,0.002563
1594870794,,User,1,0.319682,0,0.002523,0.007527
1994431504,,User,1,0.319682,0,0.002523,0.007527
1565692711,,User,1,0.319682,0,0.002523,0.007527
7159913881,,User,1,0.301008,0,0.000837,0.002479
1598345120,,User,1,0.321931,0,0.005679,0.010891
1735577807,,User,1,0.291929,0,0.000549,0.00138
1553875012,,User,1,0.308694,0,0.001417,0.002989
1679911275,,User,1,0.291929,0,0.000549,0.00138
1667631476,,User,1,0.311958,0,0.001426,0.003394
1506106434,,User,1,0.311958,0,0.001426,0.003394
5392083561,,User,1,0.291784,0,0.000887,0.001373
246314561,,User,1,0.254396,0,0.000113,0.000553
1634689238,,User,1,0.302756,0,0.001211,0.002411
1570212017,,User,1,0.302756,0,0.001211,0.002411
1680410034,,User,1,0.302756,0,0.001211,0.002411
1631535579,,User,1,0.306013,0,0.00122,0.00217
1701187338,,User,1,0.301123,0,0.001251,0.003028
465975580,,User,1,0.30152,0,0.000754,0.001347
1557554522,,User,1,0.303352,0,0.001062,0.002563
1819490913,,User,1,0.303352,0,0.001062,0.002563
6853712956,,User,1,0.31242,0,0.001171,0.003234
1387810104,,User,1,0.31242,0,0.001171,0.003234
7356386146,,User,1,0.301008,0,0.000837,0.002479
6980033548,,User,1,0.321701,0,0.003096,0.006674
1540133078,,User,1,0.31242,0,0.001171,0.003234
1576355148,,User,1,0.318441,0,0.00258,0.005613
1699059141,,User,1,0.321701,0,0.003096,0.006674
1553118845,,User,1,0.318441,0,0.00258,0.005613
1579429068,,User,1,0.321931,0,0.005679,0.010891
1492301676,,User,1,0.31242,0,0.001171,0.003234
1667440166,,User,1,0.319682,0,0.002523,0.007527
7326056296,,User,1,0.30259,0,0.001101,0.002173
1520472576,,User,1,0.301123,0,0.001251,0.003028
5000654428,,User,1,0.501075,0,0,0.000548
5095506786,,User,1,0.319682,0,0.002523,0.007527
1721936984,,User,1,0.319682,0,0.002523,0.007527
907193576,,User,1,0.31242,0,0.001171,0.003234
1487738326,,User,1,0.303352,0,0.001062,0.002563
6488631901,,User,1,0.303352,0,0.001062,0.002563
1535074340,,User,2,0.308584,0,0.002462,0.005439
6549165113,,User,1,0.268257,0,0.000317,0.000737
7441578665,,User,1,0.301008,0,0.000837,0.002479
852438436,,User,1,0.31242,0,0.001171,0.003234
1566811115,,User,1,0.319682,0,0.002523,0.007527
6098867216,,User,1,0.248978,0,0.000068,0.000276
1963921541,,User,1,0.248978,0,0.000068,0.000276
551234183,,User,1,0.319953,0,0.002272,0.005688
1502614757,,User,1,0.311958,0,0.001426,0.003394
1647251263,,User,1,0.31242,0,0.001171,0.003234
1997932385,,User,1,0.318441,0,0.00258,0.005613
7234500320,,User,1,0.318441,0,0.00258,0.005613
1533820554,,User,1,0.255431,0,0.000146,0.000375
1510823700,,User,1,0.308694,0,0.001417,0.002989
1562539500,,User,1,0.308694,0,0.001417,0.002989
1499157186,,User,1,0.319682,0,0.002523,0.007527
1021856750,,User,1,0.292127,0,0.000568,0.0012
1552643580,,User,1,0.319953,0,0.002272,0.005688
6395820715,,User,1,0.571429,0,0,0.000116
ActionZealandia,,Channel,4,1,6,0,0.000443
5014245135,,User,1,0.571429,0,0,0.000116
1571602011,,User,1,0.321701,0,0.003096,0.006674
5364933413,,User,1,0.298828,0,0.000697,0.002268
1079306494,,User,1,0.31242,0,0.001171,0.003234
6615121624,,User,1,0.321931,0,0.005679,0.010891
1443954352,,User,1,0.290658,0,0.000566,0.001063
2109264170,,User,1,0.306013,0,0.00122,0.00217
1430289945,,User,1,0.321931,0,0.005679,0.010891
7245213421,,User,1,0.301008,0,0.000837,0.002479
1592246100,,User,1,0.321931,0,0.005679,0.010891
1604224067,,User,1,0.321931,0,0.005679,0.010891
1538790998,,User,1,0.321931,0,0.005679,0.010891
180617973,,User,1,0.204379,0,0.000002,0.000131
201931792,,User,1,0.204379,0,0.000002,0.000131
169126131,,User,1,0.204379,0,0.000002,0.000131
1365455324,,User,1,0.293095,0,0.000697,0.001212
1339258801,,User,1,0.319682,0,0.002523,0.007527
1789079350,,User,1,0.319682,0,0.002523,0.007527
1510727812,,User,1,0.249335,0,0.000103,0.000276
6341220851,,User,1,0.31242,0,0.001171,0.003234
1511759681,,User,1,0.258446,0,0.000168,0.000397
1582861721,,User,1,0.319682,0,0.002523,0.007527
649848134,,User,1,0.239266,0,0.000022,0.000144
5067678101,,User,1,0.319682,0,0.002523,0.007527
1549079019,,User,1,0.319682,0,0.002523,0.007527
6819175682,,User,1,0.262033,0,0.000237,0.000402
441778143,,User,1,0.268792,0,0.000325,0.000708
1691948766,,User,1,0.297601,0,0.001126,0.002042
1869571877,,User,1,0.27931,0,0.000377,0.00068
1574666926,,User,1,0.319682,0,0.002523,0.007527
896932100,,User,1,0.31242,0,0.001171,0.003234
6646801444,,User,1,0.31242,0,0.001171,0.003234
1505924496,,User,1,0.308694,0,0.001417,0.002989
6439990696,,User,1,0.285899,0,0.000705,0.001246
1565476252,,User,1,0.319682,0,0.002523,0.007527
1361609277,,User,2,0.332782,0,0.005619,0.014202
492650140,,User,1,0.304956,0,0.001066,0.001606
7014385431,,User,1,0.304956,0,0.001066,0.001606
2093727491,,User,1,0.31242,0,0.001171,0.003234
1618970336,,User,1,0.308694,0,0.001417,0.002989
720293518,,User,1,0.501075,0,0,0.000548
5843059209,,User,1,0.501075,0,0,0.000548
5062054454,,User,1,0.319682,0,0.002523,0.007527
6806173243,,User,1,0.31242,0,0.001171,0.003234
1556433899,,User,2,0.331529,0,0.00685,0.014125
1559941767,,User,1,0.295963,0,0.000889,0.001406
5299802423,,User,1,0.278813,0,0.000464,0.000874
1541877419,,User,1,0.319953,0,0.002272,0.005688
1636688297,,User,1,0.261136,0,0.000252,0.00046
1545248070,,User,1,0.261136,0,0.000252,0.00046
1405200282,,User,1,0.321931,0,0.005679,0.010891
2138677470,,User,1,0.321931,0,0.005679,0.010891
1565710675,,User,1,0.291929,0,0.000549,0.00138
5825221925,,User,1,0.30259,0,0.001101,0.002173
846328251,,User,1,0.30259,0,0.001101,0.002173
1587576093,,User,1,0.319682,0,0.002523,0.007527
1353479179,,User,1,0.319682,0,0.002523,0.007527
7242335606,,User,1,0.308415,0,0.00103,0.002161
1513897032,,User,1,0.295872,0,0.000992,0.001735
1600326460,,User,1,0.295963,0,0.000889,0.001406
1925340607,,User,1,0.321701,0,0.003096,0.006674
1526959363,,User,1,0.321701,0,0.003096,0.006674
1559890463,,User,1,0.319953,0,0.002272,0.005688
365103084,,User,1,0.297601,0,0.001126,0.002042
1551002283,,User,1,0.297601,0,0.001126,0.002042
1999894550,,User,1,0.297601,0,0.001126,0.002042
903368992,,User,1,0.319682,0,0.002523,0.007527
1540244327,,User,1,0.318441,0,0.00258,0.005613
1597023368,,User,1,0.290658,0,0.000566,0.001063
1575684112,,User,1,0.318441,0,0.00258,0.005613
1543652573,,User,1,0.306013,0,0.00122,0.00217
5221109894,,User,1,0.230278,0,0.000014,0.000134
1652698877,,User,1,0.281102,0,0.000469,0.000786
1229259334,,User,1,0.269914,0,0.000325,0.000555
1530860253,,User,1,0.269377,0,0.000345,0.00054
7517423430,,User,1,0.269377,0,0.000345,0.00054
5058909982,,User,1,0.240407,0,0.000026,0.000199
7255768186,,User,1,0.318441,0,0.00258,0.005613
1656752598,,User,1,0.319682,0,0.002523,0.007527
1995230790,,User,1,0.284433,0,0.000547,0.000921
1676870710,,User,1,0.321931,0,0.005679,0.010891
