source,target,type
1956166742,Vigilant_News,Reply
1575718944,Vigilant_News,Reply
1575718944,Vigilant_News,Reply
1562765078,Vigilant_News,Reply
1562765078,Vigilant_News,Reply
1604342321,Vigilant_News,Reply
1604342321,Vigilant_News,Reply
1595954019,Vigilant_News,Reply
1528898074,lifesitetelegram,Reply
1174946040,lifesitetelegram,Reply
5120367518,Vigilant_News,Reply
5120367518,Vigilant_News,Reply
1528681170,Vigilant_News,Reply
1414616532,Vigilant_News,Reply
1309662933,lifesitetelegram,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1957037286,Vigilant_News,Reply
1513336411,Vigilant_News,Reply
1513336411,Vigilant_News,Reply
2128922673,botg23,Reply
2128922673,botg23,Reply
6763674261,worldwire,Reply
6763674261,worldwire,Reply
1538891023,Vigilant_News,Reply
1538891023,Vigilant_News,Reply
1535356643,NTDNews,Reply
1559182840,QNewsOfficialTV,Reply
5061540644,Vigilant_News,Reply
5061540644,Vigilant_News,Reply
5061540644,Vigilant_News,Reply
104784211,VerifyQus,Reply
1491949081,Vigilant_News,Reply
1673149103,NTDNews,Reply
1588807844,NTDNews,Reply
868582377,Vigilant_News,Reply
1278734376,Vigilant_News,Reply
1568351658,TheWashingtonPundit,Reply
1553886565,QNewsOfficialTV,Reply
1570232752,QNewsOfficialTV,Reply
1513509455,QNewsOfficialTV,Reply
1649760184,QNewsOfficialTV,Reply
1594724339,Vigilant_News,Reply
1594724339,Qrashthematrix,Reply
643817071,Vigilant_News,Reply
1949668523,covid19vaccinevictims,Reply
1611033072,diedsuddenlyworldwide,Reply
5834393841,forumcommissionecovid,Reply
1641896145,robinmg,Reply
571541446,robinmg,Reply
1657389800,robinmg,Reply
5729381053,NTDNews,Reply
616648134,PatriotArmy,Reply
616648134,PatriotArmy,Reply
616648134,PatriotArmy,Reply
616648134,PatriotArmy,Reply
1738104372,QNewsOfficialTV,Reply
6832757061,QNewsOfficialTV,Reply
1535765805,theprofessorsrecord,Reply
1936685363,theprofessorsrecord,Reply
1598787899,theprofessorsrecord,Reply
1642107047,pjwnews,Reply
984896005,pjwnews,Reply
1617874712,pjwnews,Reply
6040439059,random_curated,Reply
5006995932,CheckMateNews,Reply
1247601415,CheckMateNews,Reply
1204981975,CheckMateNews,Reply
1770640489,QNewsOfficialTV,Reply
1284246486,Vigilant_News,Reply
1284246486,Vigilant_News,Reply
1529977981,Vigilant_News,Reply
1529977981,infowarslive,Reply
1534394287,NTDNews,Reply
6121136637,QNewsOfficialTV,Reply
1502658776,Vigilant_News,Reply
1502658776,Vigilant_News,Reply
1502658776,Vigilant_News,Reply
1789981301,Vigilant_News,Reply
5094076805,Vigilant_News,Reply
5094076805,Vigilant_News,Reply
1452400094,QNewsOfficialTV,Reply
1558240479,QNewsOfficialTV,Reply
1776080692,Vigilant_News,Reply
5083141690,Vigilant_News,Reply
5083141690,Vigilant_News,Reply
1744443238,HOTWisconsin,Reply
1503745917,Qrashthematrix,Reply
1485518221,QNewsOfficialTV,Reply
1533356908,Qrashthematrix,Reply
1591299307,Qrashthematrix,Reply
1591299307,Qrashthematrix,Reply
40279513,Vigilant_News,Reply
1551781935,Vigilant_News,Reply
1551781935,Vigilant_News,Reply
1551781935,Vigilant_News,Reply
1971567069,Vigilant_News,Reply
5034268835,Vigilant_News,Reply
1293755820,Vigilant_News,Reply
1951888616,Fighting4_AZ,Reply
1576638301,Vigilant_News,Reply
1681114920,Vigilant_News,Reply
1591339153,playmastermovie,Reply
1928876257,playmastermovie,Reply
1680376767,playmastermovie,Reply
1550335134,Vigilant_News,Reply
2007896053,Vigilant_News,Reply
5727179129,Vigilant_News,Reply
1714093462,QNewsOfficialTV,Reply
1709047383,QNewsOfficialTV,Reply
1245632348,JasonLiosatosOutsideTheBox,Reply
1579114885,QNewsOfficialTV,Reply
1263226308,QNewsOfficialTV,Reply
1263226308,QNewsOfficialTV,Reply
1526345388,Vigilant_News,Reply
1526345388,BannonWarRoom,Reply
1545098563,Vigilant_News,Reply
295596638,Vigilant_News,Reply
1567026630,QNewsOfficialTV,Reply
1879950234,Vigilant_News,Reply
1879950234,Vigilant_News,Reply
1879950234,Vigilant_News,Reply
1979994215,Vigilant_News,Reply
1979994215,Vigilant_News,Reply
1979994215,Vigilant_News,Reply
1505851476,Vigilant_News,Reply
840651374,Vigilant_News,Reply
1406137475,RedPillDealer4833,Reply
924389144,Vigilant_News,Reply
924389144,Vigilant_News,Reply
1520522106,Vigilant_News,Reply
6848972891,QuebecReveille,Reply
1865912193,QuebecReveille,Reply
1560715644,QuebecReveille,Reply
1479645543,RedPillDealer4833,Reply
1479645543,RedPillDealer4833,Reply
1420998116,PatriotVoiceOfficial,Reply
1586061527,PatriotVoiceOfficial,Reply
5790651014,PatriotVoiceOfficial,Reply
5790651014,PatriotVoiceOfficial,Reply
5241457062,Qrashthematrix,Reply
1775076005,Qrashthematrix,Reply
1662606604,dotconnectinganons,Reply
2011462167,Not_On_The_Beeb,Reply
1494651215,covidvaxinjury,Reply
2085447359,covidvaxinjury,Reply
1795966954,Qrashthematrix,Reply
1870574427,LiveFreeOrDie_au_nz,Reply
778175916,Vigilant_News,Reply
782907803,Vigilant_News,Reply
6576498798,trooper_channel,Reply
1384473297,TheWashingtonPundit,Reply
1970359378,Vigilant_News,Reply
1970359378,Vigilant_News,Reply
532847509,Vigilant_News,Reply
6472532437,followsthewhiterabbit,Reply
1916001453,followsthewhiterabbit,Reply
1940442466,Vigilant_News,Reply
1594197865,Vigilant_News,Reply
1569381645,Vigilant_News,Reply
548918038,Vigilant_News,Reply
1575106402,Vigilant_News,Reply
1687074059,Vigilant_News,Reply
5279337317,followsthewhiterabbit,Reply
1937729169,followsthewhiterabbit,Reply
1411416364,Vigilant_News,Reply
1555457593,QNewsOfficialTV,Reply
1501645311,Vigilant_News,Reply
7110823357,awakened_144000,Reply
6558247908,awakened_144000,Reply
6439277776,awakened_144000,Reply
528678666,NSM88AusNz,Reply
1527895206,Vigilant_News,Reply
1553211256,Vigilant_News,Reply
5321279636,Vigilant_News,Reply
5318006242,covid19vaccinevictims,Reply
1715471582,covid19vaccinevictims,Reply
2013087907,covid19vaccinevictims,Reply
1732791883,Vigilant_News,Reply
1585650737,JosefSternInformazioniLibere,Reply
5588177796,JosefSternInformazioniLibere,Reply
130491458,JosefSternInformazioniLibere,Reply
1873249634,RedPillDealer4833,Reply
1873249634,RedPillDealer4833,Reply
1695323607,Vigilant_News,Reply
1594674152,Vigilant_News,Reply
1594674152,Vigilant_News,Reply
5556410156,Vigilant_News,Reply
5556410156,Vigilant_News,Reply
360173145,Vigilant_News,Reply
1668532690,Vigilant_News,Reply
1668532690,Vigilant_News,Reply
1870436415,Vigilant_News,Reply
1554584262,Vigilant_News,Reply
1402605682,Vigilant_News,Reply
2064762639,QNewsOfficialTV,Reply
85386356,freedomgibraltar,Reply
85386356,freedomgibraltar,Reply
1583184115,NewMexicoAuditForce,Reply
6547842836,AmericasAuditForce,Reply
1921781166,Qrashthematrix,Reply
1410086156,Qrashthematrix,Reply
850126309,QNewsOfficialTV,Reply
1314781449,pjwnews,Reply
1552319596,Not_On_The_Beeb,Reply
820594408,Qrashthematrix,Reply
1612755102,Qrashthematrix,Reply
1641314667,Qrashthematrix,Reply
1589546442,redpillpharmacist,Reply
2049378747,redpillpharmacist,Reply
1228611227,redpillpharmacist,Reply
1559969655,realKariLake,Reply
1549239175,TheWashingtonPundit,Reply
6758068731,Brandenburg4MI,Reply
1561595252,Brandenburg4MI,Reply
7039060292,lifesitetelegram,Reply
7321696522,lifesitetelegram,Reply
1522487180,CrimeaVoice,Reply
1522487180,CrimeaVoice,Reply
1522487180,CrimeaVoice,Reply
1521058995,CrimeaVoice,Reply
1521058995,CrimeaVoice,Reply
6764080964,NTDNews,Reply
7318599964,lifesitetelegram,Reply
1586535796,realKarliBonne,Reply
5414649755,realKarliBonne,Reply
1561085518,realKarliBonne,Reply
6942645928,lifesitetelegram,Reply
6942645928,lifesitetelegram,Reply
1432949982,realKarliBonne,Reply
1432949982,BannonWarRoom,Reply
8188880876,realKarliBonne,Reply
1421555681,realKarliBonne,Reply
1456797510,Jack_Posobiec,Reply
6229290388,Jack_Posobiec,Reply
1716370314,veryreasonable,Reply
1398819752,veryreasonable,Reply
5248478148,NTDNews,Reply
1217355545,RedPillDealer4833,Reply
1217355545,RedPillDealer4833,Reply
1217355545,RedPillDealer4833,Reply
6729441881,TraditionalBritainGroup,Reply
1540136038,TraditionalBritainGroup,Reply
6104003245,realKarliBonne,Reply
1521567454,realKarliBonne,Reply
1509561315,infowarslive,Reply
5698422661,SpecialQForces,Reply
636391073,infowarslive,Reply
636391073,infowarslive,Reply
1430917623,pjwnews,Reply
1605024275,pjwnews,Reply
1765827806,NTDNews,Reply
1562539500,NTDNews,Reply
1947839446,Qrashthematrix,Reply
5150830533,infowarslive,Reply
7222317082,RedPillDealer4833,Reply
1458426362,realKariLake,Reply
7145105560,realKariLake,Reply
7528163150,realKariLake,Reply
5100356149,infowarslive,Reply
896932100,pjwnews,Reply
612580644,pjwnews,Reply
6646801444,pjwnews,Reply
7077990823,PatriotArmy,Reply
6783532353,lifesitetelegram,Reply
6783532353,lifesitetelegram,Reply
7542389084,lifesitetelegram,Reply
7542389084,lifesitetelegram,Reply
2061986562,joeoltmann,Reply
226155439,infowarslive,Reply
226155439,infowarslive,Reply
1560116755,Qrashthematrix,Reply
5065192090,Qrashthematrix,Reply
5439523960,Qrashthematrix,Reply
7323028628,lifesitetelegram,Reply
7411533671,NTDNews,Reply
6295594162,infowarslive,Reply
1558601736,NTDNews,Reply
1576461271,PepeMatter,Reply
1729998547,PepeMatter,Reply
1599292173,PepeMatter,Reply
1605076622,redpillpharmacist,Reply
1410052629,redpillpharmacist,Reply
1538976867,veryreasonable,Reply
6227789560,veryreasonable,Reply
1943620208,NevsChannel,Reply
5812001456,NevsChannel,Reply
1545538006,iGuruDevi,Reply
1502754328,RedPillDealer4833,Reply
1502754328,RedPillDealer4833,Reply
5051509213,realKarliBonne,Reply
6976778766,QuebecReveille,Reply
1973742711,QuebecReveille,Reply
1073634393,thepeoplesaudit,Reply
1553638237,ElectionEducation,Reply
1482421997,ElectionFraud20_org,Reply
1407223189,ElectionFraud20_org,Reply
1537023613,ALoneRaccoon,Reply
1647502674,ALoneRaccoon,Reply
1761758105,BannonWarRoom,Reply
1500834653,BannonWarRoom,Reply
1473461060,BannonWarRoom,Reply
1584950865,RedPillDealer4833,Reply
1554375303,DoctorQsBoomBox,Reply
1574249421,dotconnectinganons,Reply
1574249421,SSG_Cue,Reply
1509248454,dotconnectinganons,Reply
1653786160,dotconnectinganons,Reply
1672546708,Fighting4_AZ,Reply
1704688995,NTDNews,Reply
1526338357,Vigilant_News,Reply
1586179279,Vigilant_News,Reply
1536569005,Vigilant_News,Reply
1593229791,QNewsOfficialTV,Reply
1595828279,QNewsOfficialTV,Reply
1835131684,NTDNews,Reply
1528303202,realKarliBonne,Reply
1684076414,realKarliBonne,Reply
7087423524,lifesitetelegram,Reply
1541025864,BannonWarRoom,Reply
1723810723,HOTWisconsin,Reply
1556718116,NTDNews,Reply
7243623236,lifesitetelegram,Reply
6927633120,QNewsOfficialTV,Reply
1546302563,westcoast_intel,Reply
1402122878,westcoast_intel,Reply
1872489099,unshacklethemitten,Reply
1872489099,unshacklethemitten,Reply
1552285360,unshacklethemitten,Reply
1552285360,unshacklethemitten,Reply
6542000399,Qrashthematrix,Reply
6542000399,Qrashthematrix,Reply
1974123239,Qrashthematrix,Reply
1974123239,Qrashthematrix,Reply
1564962287,infowarslive,Reply
1564962287,infowarslive,Reply
1435664034,QNewsOfficialTV,Reply
5136751756,infowarslive,Reply
1658207928,QNewsOfficialTV,Reply
1530967375,Fighting4_AZ,Reply
1530967375,Fighting4_AZ,Reply
5172720829,australiaforfreedom,Reply
1920157308,australiaforfreedom,Reply
1227050388,australiaforfreedom,Reply
6494125945,australiaforfreedom,Reply
1673857806,australiaforfreedom,Reply
1638021083,australiaforfreedom,Reply
1530911347,infowarslive,Reply
1530911347,infowarslive,Reply
5265403041,infowarslive,Reply
1482542299,NTDNews,Reply
5844683622,QNewsOfficialTV,Reply
6944867436,pjwnews,Reply
1054886930,pjwnews,Reply
5723700282,pjwnews,Reply
1167466754,QNewsOfficialTV,Reply
1652915710,joeoltmann,Reply
1618427590,QNewsOfficialTV,Reply
1528496674,QNewsOfficialTV,Reply
1562307528,QNewsOfficialTV,Reply
5766962518,realKarliBonne,Reply
1403911688,realKarliBonne,Reply
1522585640,realKarliBonne,Reply
7495281891,lifesitetelegram,Reply
469870407,QNewsOfficialTV,Reply
2008296245,realKarliBonne,Reply
828607995,studentsagainsttyrannyofficial,Reply
1145138910,piratejohn1,Reply
1537614166,piratejohn1,Reply
1689488383,infowarslive,Reply
1887503780,HOTWisconsin,Reply
328086277,pjwnews,Reply
1882528912,pjwnews,Reply
5693978375,official_fireduptxlawyer,Reply
1667384570,realKarliBonne,Reply
942153761,realKarliBonne,Reply
1591827465,realKarliBonne,Reply
6887542875,realKarliBonne,Reply
6609999416,realKarliBonne,Reply
1300782477,Qrashthematrix,Reply
1300782477,Qrashthematrix,Reply
1629575848,Qrashthematrix,Reply
1409784954,Qrashthematrix,Reply
1537040949,candlesinthenight,Reply
1537040949,candlesinthenight,Reply
1654321723,candlesinthenight,Reply
1654321723,candlesinthenight,Reply
1396884864,candlesinthenight,Reply
1396884864,candlesinthenight,Reply
1546896552,BannonWarRoom,Reply
1506635816,BannonWarRoom,Reply
2017480973,Vigilant_News,Reply
2100631721,RedPillDealer4833,Reply
1506849767,BannonWarRoom,Reply
1603698030,Vigilant_News,Reply
1558959531,PatriotArmy,Reply
1573222539,NTDNews,Reply
1591391753,Vigilant_News,Reply
1537760210,Vigilant_News,Reply
1545150473,realKarliBonne,Reply
1488779534,realKarliBonne,Reply
1552958666,realKarliBonne,Reply
1575944433,realKarliBonne,Reply
1686724801,pjwnews,Reply
1603044877,qclarence,Reply
1556960438,QNewsOfficialTV,Reply
1556960438,QNewsOfficialTV,Reply
5038653004,ByobluOfficial,Reply
1996770570,ByobluOfficial,Reply
1458120833,ByobluOfficial,Reply
1531076988,NTDNews,Reply
5285738730,lifesitetelegram,Reply
1131170656,ByobluOfficial,Reply
785907705,ByobluOfficial,Reply
1587667378,ByobluOfficial,Reply
477136666,ByobluOfficial,Reply
872145288,ByobluOfficial,Reply
646231231,ByobluOfficial,Reply
56895881,ByobluOfficial,Reply
5991609869,ByobluOfficial,Reply
5991609869,ByobluOfficial,Reply
2053643023,ByobluOfficial,Reply
1537750316,Qrashthematrix,Reply
1552068925,Qrashthematrix,Reply
1997446033,QNewsOfficialTV,Reply
1535267363,realKarliBonne,Reply
1789277128,realKarliBonne,Reply
7096595441,followsthewhiterabbit,Reply
7292105953,followsthewhiterabbit,Reply
374686698,infowarslive,Reply
1591072837,infowarslive,Reply
1661906403,realKarliBonne,Reply
6850289693,realKarliBonne,Reply
1563170259,realKarliBonne,Reply
5552369253,thepeoplesaudit,Reply
5552369253,thepeoplesaudit,Reply
1594425318,NTDNews,Reply
1766273137,thepeoplesaudit,Reply
1807372202,QNewsOfficialTV,Reply
6423781247,pjwnews,Reply
1413966305,pjwnews,Reply
1552273904,infowarslive,Reply
1552273904,infowarslive,Reply
1861405095,redpillpharmacist,Reply
1662566506,redpillpharmacist,Reply
1655147426,BannonWarRoom,Reply
1699087867,BannonWarRoom,Reply
1419014453,redpillpharmacist,Reply
6689516843,redpillpharmacist,Reply
1597162604,redpillpharmacist,Reply
1002488564,pjwnews,Reply
1800226918,followsthewhiterabbit,Reply
1455607518,followsthewhiterabbit,Reply
6042619179,followsthewhiterabbit,Reply
50740524,katakdirebus,Reply
1265116593,RedPillDealer4833,Reply
1265116593,RedPillDealer4833,Reply
6415593423,RedPillDealer4833,Reply
6257145358,realKarliBonne,Reply
1555599045,realKarliBonne,Reply
672251263,RedPillDealer4833,Reply
6004299626,candlesinthenight,Reply
1508797554,candlesinthenight,Reply
1626473852,candlesinthenight,Reply
2068939882,pjwnews,Reply
1743279957,realKarliBonne,Reply
1468688204,realKarliBonne,Reply
1612272486,realKarliBonne,Reply
1628132371,BannonWarRoom,Reply
1638684994,BannonWarRoom,Reply
1582315787,lifesitetelegram,Reply
1744563785,QNewsOfficialTV,Reply
1518143613,Blazenherb,Reply
1566032194,BannonWarRoom,Reply
884628156,dotconnectinganons,Reply
1540970561,Vigilant_News,Reply
1540970561,Vigilant_News,Reply
1218631229,pjwnews,Reply
1054249013,pjwnews,Reply
5509006730,pjwnews,Reply
1531299802,ByobluOfficial,Reply
1257910588,ByobluOfficial,Reply
1810970031,ByobluOfficial,Reply
1810970031,ByobluOfficial,Reply
1378719198,opinionilibertarienews,Reply
661818016,opinionilibertarienews,Reply
1022505594,opinionilibertarienews,Reply
870369493,pjwnews,Reply
2077751481,pjwnews,Reply
6889470316,ENDHUMANTRAFFICKING,Reply
6889470316,ENDHUMANTRAFFICKING,Reply
1375710300,ENDHUMANTRAFFICKING,Reply
1775216272,ENDHUMANTRAFFICKING,Reply
5203112271,ByobluOfficial,Reply
2013490161,ByobluOfficial,Reply
5114597573,ByobluOfficial,Reply
1670970332,InfoGeoLiveNews,Reply
1355416582,InfoGeoLiveNews,Reply
119639661,ByobluOfficial,Reply
1067065704,ByobluOfficial,Reply
6808499920,ByobluOfficial,Reply
5059643579,ByobluOfficial,Reply
1910500916,CASADELSOLETV,Reply
2021176201,CASADELSOLETV,Reply
797144057,pjwnews,Reply
1536163317,pjwnews,Reply
1626164505,QNewsOfficialTV,Reply
1626164505,QNewsOfficialTV,Reply
1430569805,BannonWarRoom,Reply
1621944087,BannonWarRoom,Reply
1621944087,BannonWarRoom,Reply
1458843765,BannonWarRoom,Reply
133335022,eXtinctionRebellion,Reply
1525736168,realKarliBonne,Reply
1583926969,realKarliBonne,Reply
1148139322,realKarliBonne,Reply
1531453314,lifesitetelegram,Reply
5154290822,Vigilant_News,Reply
2099290931,Vigilant_News,Reply
1957398539,Vigilant_News,Reply
1927050191,pjwnews,Reply
1745999978,Qrashthematrix,Reply
2037765951,Qrashthematrix,Reply
1645470612,NTDNews,Reply
1431150422,NTDNews,Reply
1535267119,NTDNews,Reply
1645495039,NTDNews,Reply
5880532262,QNewsOfficialTV,Reply
5040295624,ArrestsIndictmentsJustice,Reply
1530765274,ArrestsIndictmentsJustice,Reply
1208488146,pjwnews,Reply
1506779156,pjwnews,Reply
1622451835,realKarliBonne,Reply
1321984769,GeoChem,Reply
1661546993,GeoChem,Reply
1230021327,QNewsOfficialTV,Reply
1528887519,QNewsOfficialTV,Reply
6965161043,lifesitetelegram,Reply
156862883,pjwnews,Reply
444515524,pjwnews,Reply
5045688772,Vigilant_News,Reply
1580952437,Vigilant_News,Reply
1572985671,QNewsOfficialTV,Reply
1064409740,QNewsOfficialTV,Reply
1613453324,Vigilant_News,Reply
1910178559,QNewsOfficialTV,Reply
1303258408,Vigilant_News,Reply
5256842636,EurasianChoice,Reply
1236180368,EurasianChoice,Reply
1433017895,EurasianChoice,Reply
2052406002,RedPillDealer4833,Reply
1270673442,QNewsOfficialTV,Reply
6574961540,lifesitetelegram,Reply
1527292756,Qrashthematrix,Reply
1511149527,Qrashthematrix,Reply
1534181275,Vigilant_News,Reply
196817023,QNewsOfficialTV,Reply
1103777432,QNewsOfficialTV,Reply
6437510131,QNewsOfficialTV,Reply
6437510131,QNewsOfficialTV,Reply
6437510131,QNewsOfficialTV,Reply
1837014529,BannonWarRoom,Reply
807344031,TheParanormiesPresent,Reply
6230344831,TheParanormiesPresent,Reply
1487341581,TheParanormiesPresent,Reply
2064791377,veryreasonable,Reply
1521577179,veryreasonable,Reply
264384165,Vigilant_News,Reply
1874780996,Vigilant_News,Reply
1051518694,naomiseibt,Reply
943103730,naomiseibt,Reply
1502884665,naomiseibt,Reply
5532465037,Vigilant_News,Reply
1694719404,BannonWarRoom,Reply
1567491350,BannonWarRoom,Reply
1339041905,QNewsOfficialTV,Reply
1934616075,QNewsOfficialTV,Reply
5374030074,QNewsOfficialTV,Reply
1614174521,ArrestsIndictmentsJustice,Reply
1537518810,ArrestsIndictmentsJustice,Reply
